Block	Agreement	SNP count
1934068	match	1
1934611	match	1
1934653	match	1
1935331	match	1
1935387	match	1
1935402	match	1
1935796	match	1
1935842	match	1
1935945	match	1
1935947	match	1
1936350	match	1
1945296	match	1
1945387	match	1
1946323	match	1
1946332	match	1
1950425	match	1
1950467	match	1
1951239	match	1
1951411	match	1
1951723	match	1
1952146	match	1
1952150	match	1
1952157	match	1
1952160	match	1
1952161	match	1
1953981	match	1
1953982	match	1
1956854	match	1
1956946	match	1
1956947	match	1
1960056	match	1
1960079	match	1
1961245	match	1
1961298	match	1
1969289	match	1
1969373	match	1
1969488	match	1
1969564	match	1
1975035	match	1
1975055	match	1
1977540	match	1
1977547	match	1
1977550	match	1
1977553	match	1
1977556	match	1
1977558	match	1
1977564	match	1
1980619	match	1
1980723	match	1
1980728	match	1
1980758	match	1
1980822	match	1
1980897	match	1
1982392	match	1
1982407	match	1
1983341	match	1
1984207	match	1
1984760	match	1
1984857	match	1
1984859	match	1
1984900	match	1
1984905	match	1
1984967	match	1
1995646	match	1
1995662	match	1
1995665	match	1
1995675	match	1
1996026	match	1
1996031	match	1
1996059	match	1
1996125	match	1
1996127	match	1
1996150	match	1
1997785	match	1
1997822	match	1
1999858	match	1
1999901	match	1
2004349	match	1
2004351	match	1
2004757	match	1
2004762	match	1
2005047	match	1
2005048	match	1
2005396	match	1
2005482	match	1
2005651	match	1
2005658	match	1
2006209	match	1
2006219	match	1
2009012	match	1
2009091	match	1
2009183	match	1
2009758	match	1
2009795	match	1
2009944	match	1
2010024	match	1
2010122	match	1
2010134	match	1
2010221	match	1
2010373	match	1
2010434	match	1
2011399	match	1
2011460	match	1
2011520	match	1
2012145	match	1
2012192	match	1
2012199	match	1
2013937	match	1
2013965	match	1
2015768	match	1
2015794	match	1
2016197	match	1
2016264	match	1
2019169	match	1
2019183	match	1
2019373	match	1
2019437	match	1
2020676	match	1
2020730	match	1
2021070	match	1
2021094	match	1
2021155	match	1
2021753	match	1
2021792	match	1
2022700	match	1
2022721	match	1
2024591	match	1
2024663	match	1
2025238	match	1
2025284	match	1
2026507	match	1
2026803	match	1
2029945	match	1
2029994	match	1
2031530	match	1
2031531	match	1
2038840	match	1
2038841	match	1
2038845	match	1
2039317	match	1
2039345	match	1
2039349	match	1
2039358	match	1
2039359	match	1
2044931	match	1
2044992	match	1
2048831	match	1
2048903	match	1
2051356	match	1
2051384	match	1
2052055	match	1
2052086	match	1
2053396	match	1
2053460	match	1
2053522	match	1
2053662	match	1
2053738	match	1
2057243	match	1
2057577	match	1
2057578	match	1
2057583	match	1
2057628	match	1
2057629	match	1
2057639	match	1
2057640	match	1
2057643	match	1
2057644	match	1
2057646	match	1
2057652	match	1
2057812	match	1
2057844	match	1
2057948	match	1
2064203	match	1
2064234	match	1
2064270	match	1
2064299	match	1
2066572	match	1
2066669	match	1
2066758	match	1
2067049	match	1
2067060	match	1
2067065	match	1
2067236	match	1
2067249	match	1
2067391	match	1
2067436	match	1
2068078	match	1
2068174	match	1
2068374	match	1
2068460	match	1
2068536	match	1
2068851	match	1
2068936	match	1
2068981	match	1
2069058	match	1
2069114	match	1
2069338	match	1
2070008	match	1
2070021	match	1
2070032	match	1
2070044	match	1
2070361	match	1
2070362	match	1
2070733	match	1
2070781	match	1
2072050	match	1
2072051	match	1
2072415	match	1
2072496	match	1
2072637	match	1
2072641	match	1
2072865	match	1
2072868	match	1
2072947	match	1
2073198	match	1
2073480	match	1
2073595	match	1
2073863	match	1
2073927	match	1
2073930	match	1
2073940	match	1
2073991	match	1
2074022	match	1
2074049	match	1
2074079	match	1
2074085	match	1
2074391	match	1
2074438	match	1
2074458	match	1
2076253	match	1
2076339	match	1
2076640	match	1
2076659	match	1
2077251	match	1
2077272	match	1
2077455	match	1
2077527	match	1
2077528	match	1
2077544	match	1
2078705	match	1
2078709	match	1
2078771	match	1
2079738	match	1
2079799	match	1
2080209	match	1
2080271	match	1
2081045	match	1
2081052	match	1
2081377	match	1
2081463	match	1
2082033	match	1
2082043	match	1
2082307	match	1
2082357	match	1
2082437	match	1
2082974	match	1
2083067	match	1
2083409	match	1
2083442	match	1
2083682	match	1
2083684	match	1
2083705	match	1
2084697	match	1
2084775	match	1
2085362	match	1
2085407	match	1
2085478	match	1
2085671	match	1
2085750	match	1
2085878	match	1
2085902	match	1
2086070	match	1
2086128	match	1
2086764	match	1
2086862	match	1
2086923	match	1
2088059	match	1
2088067	match	1
2088088	match	1
2088089	match	1
2088527	match	1
2088596	match	1
2088670	match	1
2089400	match	1
2089424	match	1
2089783	match	1
2089826	match	1
2089841	match	1
2090168	match	1
2090177	match	1
2090932	match	1
2090998	match	1
2091090	match	1
2091109	match	1
2091118	match	1
2091133	match	1
2091140	match	1
2091151	match	1
2091152	match	1
2091245	match	1
2091323	match	1
2091393	match	1
2091447	match	1
2091606	match	1
2091644	match	1
2091707	match	1
2091756	match	1
2092476	match	1
2092487	match	1
2092494	match	1
2092802	match	1
2092888	match	1
2092920	match	1
2092944	match	1
2092963	match	1
2092996	match	1
2093110	match	1
2093150	match	1
2093208	match	1
2093406	match	1
2093418	match	1
2095116	match	1
2095337	match	1
2095430	match	1
2095466	match	1
2095580	match	1
2095593	match	1
2095702	match	1
2095706	match	1
2095726	match	1
2096048	match	1
2096383	match	1
2096399	match	1
2096510	match	1
2096546	match	1
2097174	match	1
2097193	match	1
2097684	match	1
2097723	match	1
2098681	match	1
2098699	match	1
2098810	match	1
2098890	match	1
2098937	match	1
2099015	match	1
2102813	match	1
2102814	match	1
2102817	match	1
2102818	match	1
2102827	match	1
2104134	match	1
2104199	match	1
2104661	match	1
2104726	match	1
2106418	match	1
2106470	match	1
2106619	match	1
2106668	match	1
2106669	match	1
2107701	match	1
2107708	match	1
2113429	match	1
2113469	match	1
2113655	match	1
2113656	match	1
2132177	match	1
2132179	match	1
2132190	match	1
2132201	match	1
2132204	match	1
2132205	match	1
2133527	match	1
2133533	match	1
2133534	match	1
2133548	match	1
2133566	match	1
2134354	match	1
2134362	match	1
2139421	match	1
2139425	match	1
2145329	match	1
2145331	match	1
2145337	match	1
2148077	match	1
2148140	match	1
2157055	match	1
2157056	match	1
2160519	match	1
2160549	match	1
2160831	match	1
2161182	match	1
2161248	match	1
2161341	match	1
2161610	match	1
2161611	match	1
2161890	match	1
2161979	match	1
2161998	match	1
2162005	match	1
2162008	match	1
2162117	match	1
2162148	match	1
2162188	match	1
2162348	match	1
2162385	match	1
2162816	match	1
2162872	match	1
2163119	match	1
2163123	match	1
2163187	match	1
2164388	match	1
2164459	match	1
2167727	match	1
2167778	match	1
2175191	match	1
2175248	match	1
2175294	match	1
2175333	match	1
2175613	match	1
2175664	match	1
2175702	match	1
2175719	match	1
2175957	match	1
2176057	match	1
2177832	match	1
2177862	match	1
2179157	match	1
2179200	match	1
2179553	match	1
2179632	match	1
2179721	match	1
2179986	match	1
2180027	match	1
2182085	match	1
2182120	match	1
2182864	match	1
2182923	match	1
2183800	match	1
2185153	match	1
2185200	match	1
2185475	match	1
2185514	match	1
2185522	match	1
2185535	match	1
2187592	match	1
2187640	match	1
2187737	match	1
2187995	match	1
2187998	match	1
2188039	match	1
2188213	match	1
2188288	match	1
2188350	match	1
2188411	match	1
2188690	match	1
2188706	match	1
2188732	match	1
2188776	match	1
2188816	match	1
2188831	match	1
2189000	match	1
2189048	match	1
2189064	match	1
2189137	match	1
2189155	match	1
2190850	match	1
2190873	match	1
2190939	match	1
2191007	match	1
2200068	match	1
2200104	match	1
2200219	match	1
2200238	match	1
2204295	match	1
2204321	match	1
2206633	match	1
2206634	match	1
2206649	match	1
2210192	match	1
2210232	match	1
2220811	match	1
2234242	match	1
2234308	match	1
2234312	match	1
2234319	match	1
2242453	match	1
2242461	match	1
2242481	match	1
2242487	match	1
2242490	match	1
2242623	match	1
2242637	match	1
2242640	match	1
2242670	match	1
2242694	match	1
2242699	match	1
2242702	match	1
2242705	match	1
2262200	match	1
2262203	match	1
2263125	match	1
2263169	match	1
2272420	match	1
2272424	match	1
2272428	match	1
2274722	match	1
2274809	match	1
2275205	match	1
2275209	match	1
2276040	match	1
2276064	match	1
2276838	match	1
2276841	match	1
2276843	match	1
2276846	match	1
2276852	match	1
2276854	match	1
2278083	match	1
2278085	match	1
2278403	match	1
2278418	match	1
2278944	match	1
2278959	match	1
2278986	match	1
2279045	match	1
2279754	match	1
2279785	match	1
2280608	match	1
2280661	match	1
2286432	match	1
2286495	match	1
2287349	match	1
2287367	match	1
2287457	match	1
2287475	match	1
2287847	match	1
2287865	match	1
2291574	match	1
2291632	match	1
2293758	match	1
2293797	match	1
2293809	match	1
2295588	match	1
2295604	match	1
2296419	match	1
2296461	match	1
2298593	match	1
2298621	match	1
2301039	match	1
2301071	match	1
2304087	match	1
2304094	match	1
2304851	match	1
2304855	match	1
2307086	match	1
2307113	match	1
2307472	match	1
2307531	match	1
2307534	match	1
2309694	match	1
2309754	match	1
2316936	match	1
2316974	match	1
2317067	match	1
2317099	match	1
2317828	match	1
2317926	match	1
2357303	match	1
2357305	match	1
2357310	match	1
2357314	match	1
2357345	match	1
2357385	match	1
2357397	match	1
2357423	match	1
2357425	match	1
2357434	match	1
2359150	match	1
2359151	match	1
2359159	match	1
2359170	match	1
2359175	match	1
2359186	match	1
2359195	match	1
2359249	match	1
2359251	match	1
2359261	match	1
2360920	match	1
2360926	match	1
2360928	match	1
2360930	match	1
2362939	match	1
2363032	match	1
2363042	match	1
2366029	match	1
2366031	match	1
2366037	match	1
2366048	match	1
2367728	match	1
2367731	match	1
2367736	match	1
2378919	match	1
2378964	match	1
2379047	match	1
2379182	match	1
2382798	match	1
2382815	match	1
2382820	match	1
2382832	match	1
2382877	match	1
2382883	match	1
2382884	match	1
2382952	match	1
2382982	match	1
2396487	match	1
2396511	match	1
2413801	match	1
2413812	match	1
2413821	match	1
2427320	match	1
2427327	match	1
2427335	match	1
2433407	match	1
2433411	match	1
2433429	match	1
2433431	match	1
2433444	match	1
2433453	match	1
2434453	match	1
2434469	match	1
2434473	match	1
2434508	match	1
2434510	match	1
2434530	match	1
2434531	match	1
2434532	match	1
2434549	match	1
2434572	match	1
2434589	match	1
2434610	match	1
2434623	match	1
2434624	match	1
2434628	match	1
2434666	match	1
2434671	match	1
2434710	match	1
2434714	match	1
2434774	match	1
2434777	match	1
2434778	match	1
2434792	match	1
2434818	match	1
2434830	match	1
2434831	match	1
2434855	match	1
2434858	match	1
2435003	match	1
2441875	match	1
2441876	match	1
2444570	match	1
2444576	match	1
2451468	match	1
2451505	match	1
2456986	match	1
2456991	match	1
2456992	match	1
2458277	match	1
2458279	match	1
2458284	match	1
2478923	match	1
2478930	match	1
2478935	match	1
2478938	match	1
2478940	match	1
2483382	match	1
2483398	match	1
2483458	match	1
2484084	match	1
2484149	match	1
2484386	match	1
2484444	match	1
2484449	match	1
2486627	match	1
2486694	match	1
2486736	match	1
2489451	match	1
2489486	match	1
2489537	match	1
2489543	match	1
2493626	match	1
2493669	match	1
2493744	match	1
2496764	match	1
2496836	match	1
2497863	match	1
2497929	match	1
2501096	match	1
2501802	match	1
2501869	match	1
2501974	match	1
2503394	match	1
2503439	match	1
2503449	match	1
2503669	match	1
2503713	match	1
2503840	match	1
2503913	match	1
2504058	match	1
2504059	match	1
2505014	match	1
2505085	match	1
2505267	match	1
2505305	match	1
2505690	match	1
2506490	match	1
2510211	match	1
2511084	match	1
2511234	match	1
2511284	match	1
2517449	match	1
2517454	match	1
2517459	match	1
2521072	match	1
2521164	match	1
2523468	match	1
2523560	match	1
2525769	match	1
2525806	match	1
2526700	match	1
2526758	match	1
2526837	match	1
2527177	match	1
2527236	match	1
2527543	match	1
2527615	match	1
2531487	match	1
2531551	match	1
2531564	match	1
2531583	match	1
2543540	match	1
2543543	match	1
2543553	match	1
2543555	match	1
2543556	match	1
2543565	match	1
2543566	match	1
2543655	match	1
2543691	match	1
2543718	match	1
2543817	match	1
2543838	match	1
2543855	match	1
2543868	match	1
2543881	match	1
2543904	match	1
2543907	match	1
2543908	match	1
2543910	match	1
2543943	match	1
2543984	match	1
2543996	match	1
2543997	match	1
2544044	match	1
2544047	match	1
2544059	match	1
2544060	match	1
2544070	match	1
2544107	match	1
2544110	match	1
2544114	match	1
2560059	match	1
2560092	match	1
2560757	match	1
2560759	match	1
2560763	match	1
2560777	match	1
2563566	match	1
2563577	match	1
2563594	match	1
2563639	match	1
2563641	match	1
2563741	match	1
2563750	match	1
2563851	match	1
2564086	match	1
2564108	match	1
2564130	match	1
2564242	match	1
2564270	match	1
2564313	match	1
2564314	match	1
2564348	match	1
2564376	match	1
2564419	match	1
2564420	match	1
2564712	match	1
2564740	match	1
2564768	match	1
2565193	match	1
2565218	match	1
2565221	match	1
2565222	match	1
2565243	match	1
2565294	match	1
2565300	match	1
2565318	match	1
2565331	match	1
2565349	match	1
2565410	match	1
2565538	match	1
2565566	match	1
2565576	match	1
2565579	match	1
2565606	match	1
2565611	match	1
2565662	match	1
2565676	match	1
2565677	match	1
2565699	match	1
2565703	match	1
2565704	match	1
2565705	match	1
2565719	match	1
2565733	match	1
2565747	match	1
2568749	match	1
2568754	match	1
2568772	match	1
2568777	match	1
2568781	match	1
2568782	match	1
2568784	match	1
2568790	match	1
2568791	match	1
2568792	match	1
2571132	match	1
2571137	match	1
2571150	match	1
2571151	match	1
2571154	match	1
2571157	match	1
2571162	match	1
2571163	match	1
2571165	match	1
2571167	match	1
2571168	match	1
2571175	match	1
2571180	match	1
2577336	match	1
2577386	match	1
2578391	match	1
2578392	match	1
2580846	match	1
2580847	match	1
2580867	match	1
2580906	match	1
2580909	match	1
2580912	match	1
2580931	match	1
2580935	match	1
2580947	match	1
2582630	match	1
2582637	match	1
2582649	match	1
2582650	match	1
2582659	match	1
2582719	match	1
2583818	match	1
2584716	match	1
2584717	match	1
2587759	match	1
2587763	match	1
2587803	match	1
2623050	match	1
2623081	match	1
2623669	match	1
2623740	match	1
2626473	match	1
2626488	match	1
2634804	match	1
2634831	match	1
2635863	match	1
2635913	match	1
2635944	match	1
2636063	match	1
2636101	match	1
2636488	match	1
2636494	match	1
2636505	match	1
2636509	match	1
2636609	match	1
2636655	match	1
2636662	match	1
2636670	match	1
2636672	match	1
2636738	match	1
2639128	match	1
2639130	match	1
2639135	match	1
2639140	match	1
2639141	match	1
2651047	match	1
2651053	match	1
2651232	match	1
2651255	match	1
2666834	match	1
2666859	match	1
2703548	match	1
2703555	match	1
2709216	match	1
2709222	match	1
2709229	match	1
2709230	match	1
2709232	match	1
2709249	match	1
2709250	match	1
2709251	match	1
2709261	match	1
2709276	match	1
2709298	match	1
2709318	match	1
2709329	match	1
2709345	match	1
2711213	match	1
2711214	match	1
2711223	match	1
2712171	match	1
2712172	match	1
2712176	match	1
2740918	match	1
2740932	match	1
2748114	match	1
2748151	match	1
2748233	match	1
2749735	match	1
2749738	match	1
2753641	match	1
2753676	match	1
2753736	match	1
2756112	match	1
2756123	match	1
2756183	match	1
2756222	match	1
2756256	match	1
2774840	match	1
2774841	match	1
2785894	match	1
2785898	match	1
2786077	match	1
2786162	match	1
2786209	match	1
2787821	match	1
2787828	match	1
2787831	match	1
2791787	match	1
2791798	match	1
2791799	match	1
2791801	match	1
2791802	match	1
2791811	match	1
2791815	match	1
2792574	match	1
2792575	match	1
2792576	match	1
2792579	match	1
2796144	match	1
2796148	match	1
2796163	match	1
2796171	match	1
2796175	match	1
2796178	match	1
2796187	match	1
2796195	match	1
2796197	match	1
2796203	match	1
2797182	match	1
2797190	match	1
2828417	match	1
2828421	match	1
2828423	match	1
2828425	match	1
2828426	match	1
2828433	match	1
2836800	match	1
2836854	match	1
2839343	match	1
2839387	match	1
2839591	match	1
2839676	match	1
2845542	match	1
2845627	match	1
2845712	match	1
2853143	match	1
2853162	match	1
2853163	match	1
2853174	match	1
2853217	match	1
2857500	match	1
2857519	match	1
2857530	match	1
2858296	match	1
2858299	match	1
2858300	match	1
2858828	match	1
2858841	match	1
2858872	match	1
2858873	match	1
2863045	match	1
2863058	match	1
2867344	match	1
2867411	match	1
2868500	match	1
2868588	match	1
2869001	match	1
2869096	match	1
2891249	match	1
2891279	match	1
2893231	match	1
2893235	match	1
2894430	match	1
2894491	match	1
2901275	match	1
2901320	match	1
2907071	match	1
2907128	match	1
2907130	match	1
2907143	match	1
2908045	match	1
2908077	match	1
2908163	match	1
2913919	match	1
2913928	match	1
2913929	match	1
2913941	match	1
2913944	match	1
2913950	match	1
2913952	match	1
2913980	match	1
2914003	match	1
2918257	match	1
2918262	match	1
2918274	match	1
2932234	match	1
2932311	match	1
2935205	match	1
2935919	match	1
2935936	match	1
2935938	match	1
2937138	match	1
2937184	match	1
2937790	match	1
2938627	match	1
2938628	match	1
2938637	match	1
2938639	match	1
2938647	match	1
2938649	match	1
2938650	match	1
2938656	match	1
2938657	match	1
2938658	match	1
2938660	match	1
2938667	match	1
2938673	match	1
2938674	match	1
2938676	match	1
2938680	match	1
2938695	match	1
2938700	match	1
2938701	match	1
2938709	match	1
2938717	match	1
2938724	match	1
2949078	match	1
2949106	match	1
2949217	match	1
2949253	match	1
2949304	match	1
2949360	match	1
2949409	match	1
2949453	match	1
2953012	match	1
2953047	match	1
2960317	match	1
2961101	match	1
2965865	match	1
2965946	match	1
2966188	match	1
2966252	match	1
2967402	match	1
2967458	match	1
2967851	match	1
2967899	match	1
2967977	match	1
2969252	match	1
2969300	match	1
2971405	match	1
2971488	match	1
2972143	match	1
2972144	match	1
2972261	match	1
2972275	match	1
2972277	match	1
2972391	match	1
2972455	match	1
2972509	match	1
2972567	match	1
2973073	match	1
2973089	match	1
2973115	match	1
2973234	match	1
2973269	match	1
2973340	match	1
2973425	match	1
2973480	match	1
2973943	match	1
2973967	match	1
2976962	match	1
2977047	match	1
2977379	match	1
2977417	match	1
2983047	match	1
2983081	match	1
2984235	match	1
2984280	match	1
2984328	match	1
2984379	match	1
2984416	match	1
2984550	match	1
2984699	match	1
2984727	match	1
2984788	match	1
2984791	match	1
2984991	match	1
2985016	match	1
2989763	match	1
2989770	match	1
2989771	match	1
2993182	match	1
2993211	match	1
2999118	match	1
2999917	match	1
3001407	match	1
3001424	match	1
3008216	match	1
3008232	match	1
3008286	match	1
3013005	match	1
3013008	match	1
3013010	match	1
3013013	match	1
3023325	match	1
3023327	match	1
3024606	match	1
3024621	match	1
3025315	match	1
3025328	match	1
3025329	match	1
3025335	match	1
3025341	match	1
3025345	match	1
3025729	match	1
3025733	match	1
3025741	match	1
3033760	match	1
3033778	match	1
3033784	match	1
3041111	match	1
3041112	match	1
3053936	match	1
3053944	match	1
3053947	match	1
3055905	match	1
3055911	match	1
3055912	match	1
3060025	match	1
3060045	match	1
3061688	match	1
3061703	match	1
3075987	match	1
3075995	match	1
3076063	match	1
3080435	match	1
3080474	match	1
3082177	match	1
3082179	match	1
3083045	match	1
3083051	match	1
3083058	match	1
3083079	match	1
3083082	match	1
3083089	match	1
3093121	match	1
3093141	match	1
3093160	match	1
3093161	match	1
3093170	match	1
3093183	match	1
3093184	match	1
3095281	match	1
3095308	match	1
3095324	match	1
3095378	match	1
3098309	match	1
3098334	match	1
3102903	match	1
3102911	match	1
3102919	match	1
3102927	match	1
3102938	match	1
3103349	match	1
3103383	match	1
3103436	match	1
3103459	match	1
3103499	match	1
3104749	match	1
3105014	match	1
3105019	match	1
3105027	match	1
3117648	match	1
3117651	match	1
3117839	match	1
3117847	match	1
3117848	match	1
3117852	match	1
3117853	match	1
3117858	match	1
3117861	match	1
3118631	match	1
3118666	match	1
3119522	match	1
3119523	match	1
3119534	match	1
3119541	match	1
3119546	match	1
3119557	match	1
3121489	match	1
3121496	match	1
3121527	match	1
3122432	match	1
3122492	match	1
3122505	match	1
3122509	match	1
3123334	match	1
3123433	match	1
3123721	match	1
3123801	match	1
3125188	match	1
3126121	match	1
3126135	match	1
3126147	match	1
3126434	match	1
3126481	match	1
3126871	match	1
3126943	match	1
3127018	match	1
3127030	match	1
3127065	match	1
3127387	match	1
3127392	match	1
3127394	match	1
3127399	match	1
3127400	match	1
3127407	match	1
3127412	match	1
3127423	match	1
3127431	match	1
3127442	match	1
3127447	match	1
3127459	match	1
3127483	match	1
3127569	match	1
3127574	match	1
3127578	match	1
3127625	match	1
3127644	match	1
3127935	match	1
3127955	match	1
3127979	match	1
3127984	match	1
3127989	match	1
3127991	match	1
3127992	match	1
3127993	match	1
3127994	match	1
3127997	match	1
3127998	match	1
3128003	match	1
3128004	match	1
3130742	match	1
3130748	match	1
3131148	match	1
3131175	match	1
3131291	match	1
3131325	match	1
3139095	match	1
3139142	match	1
3140596	match	1
3140615	match	1
3140620	match	1
3140639	match	1
3140641	match	1
3140642	match	1
3140753	match	1
3140754	match	1
3140756	match	1
3140782	match	1
3140786	match	1
3140821	match	1
3140831	match	1
3140851	match	1
3140862	match	1
3144304	match	1
3144335	match	1
3144336	match	1
3144348	match	1
3144353	match	1
3144360	match	1
3144395	match	1
3144430	match	1
3148949	match	1
3148965	match	1
3148990	match	1
3152439	match	1
3152453	match	1
3156404	match	1
3156414	match	1
3156530	match	1
3156536	match	1
3156539	match	1
3156540	match	1
3156541	match	1
3156542	match	1
3156548	match	1
3159992	match	1
3159993	match	1
3161216	match	1
3161236	match	1
3161269	match	1
3161474	match	1
3161546	match	1
3161608	match	1
3162486	match	1
3162525	match	1
3165710	match	1
3166109	match	1
3166159	match	1
3166161	match	1
3166345	match	1
3166746	match	1
3166775	match	1
3172121	match	1
3172145	match	1
3172267	match	1
3172299	match	1
3172357	match	1
3172421	match	1
3172460	match	1
3172469	match	1
3172559	match	1
3172643	match	1
3172695	match	1
3172823	match	1
3172827	match	1
3172843	match	1
3172921	match	1
3172992	match	1
3173021	match	1
3173718	match	1
3173727	match	1
3176363	match	1
3176389	match	1
3176996	match	1
3176997	match	1
3177088	match	1
3177111	match	1
3177207	match	1
3177663	match	1
3177730	match	1
3177817	match	1
3177876	match	1
3177878	match	1
3178214	match	1
3178308	match	1
3178433	match	1
3178525	match	1
3178814	match	1
3178881	match	1
3178915	match	1
3178986	match	1
3178987	match	1
3179379	match	1
3179446	match	1
3179663	match	1
3179703	match	1
3179708	match	1
3180316	match	1
3180343	match	1
3180729	match	1
3180804	match	1
3180818	match	1
3182430	match	1
3182433	match	1
3182434	match	1
3182443	match	1
3189032	match	1
3189115	match	1
3189380	match	1
3190166	match	1
3190265	match	1
3190298	match	1
3190797	match	1
3190853	match	1
3195356	match	1
3195367	match	1
3195369	match	1
3195672	match	1
3195681	match	1
3195683	match	1
3195733	match	1
3195742	match	1
3196342	match	1
3196389	match	1
3196481	match	1
3197592	match	1
3197601	match	1
3200691	match	1
3200720	match	1
3208566	match	1
3208583	match	1
3214693	match	1
3214739	match	1
3214745	match	1
3216817	match	1
3216821	match	1
3220624	match	1
3220643	match	1
3221872	match	1
3221873	match	1
3223616	match	1
3224478	match	1
3224479	match	1
3226844	match	1
3226875	match	1
3228381	match	1
3228383	match	1
3238477	match	1
3238495	match	1
3244804	match	1
3244807	match	1
3244811	match	1
3244896	match	1
3244897	match	1
3246836	match	1
3246837	match	1
3246843	match	1
3246845	match	1
3246849	match	1
3246852	match	1
3246857	match	1
3246870	match	1
3246873	match	1
3246877	match	1
3246884	match	1
3246887	match	1
3247723	match	1
3248207	match	1
3248384	match	1
3248508	match	1
3248512	match	1
3248527	match	1
3248584	match	1
3254330	match	1
3254331	match	1
3254336	match	1
3254348	match	1
3258968	match	1
3258971	match	1
3261677	match	1
3261681	match	1
3268818	match	1
3268821	match	1
3283224	match	1
3283275	match	1
3283277	match	1
3283286	match	1
3283296	match	1
3283297	match	1
3283305	match	1
3283306	match	1
3283385	match	1
3283799	match	1
3283882	match	1
3283931	match	1
3284007	match	1
3284061	match	1
3284854	match	1
3284907	match	1
3284940	match	1
3285306	match	1
3285354	match	1
3285412	match	1
3285628	match	1
3285632	match	1
3292696	match	1
3292768	match	1
3292821	match	1
3294165	match	1
3294721	match	1
3320788	match	1
3321329	match	1
3328241	match	1
3328243	match	1
3333048	match	1
3333049	match	1
3334041	match	1
3334059	match	1
3334061	match	1
3338705	match	1
3338762	match	1
3340318	match	1
3340322	match	1
3340327	match	1
3349940	match	1
3349946	match	1
3349957	match	1
3349958	match	1
3351829	match	1
3351864	match	1
3351959	match	1
3356741	match	1
3356753	match	1
3356940	match	1
3357110	match	1
3357166	match	1
3357182	match	1
3357195	match	1
3357219	match	1
3357252	match	1
3357310	match	1
3357337	match	1
3357339	match	1
3357340	match	1
3357341	match	1
3357392	match	1
3357735	match	1
3357740	match	1
3357750	match	1
3357752	match	1
3357830	match	1
3357832	match	1
3357847	match	1
3386170	match	1
3386171	match	1
3386182	match	1
3386186	match	1
3389023	match	1
3389028	match	1
3396090	match	1
3396130	match	1
3396455	match	1
3396471	match	1
3396472	match	1
3397341	match	1
3397417	match	1
3407280	match	1
3407329	match	1
3433577	match	1
3433581	match	1
3433584	match	1
3433587	match	1
3433828	match	1
3433841	match	1
3440055	match	1
3440058	match	1
3440064	match	1
3440067	match	1
3452713	match	1
3452717	match	1
3453369	match	1
3453371	match	1
3453384	match	1
3453386	match	1
3453399	match	1
3453402	match	1
3453404	match	1
3453414	match	1
3453417	match	1
3453429	match	1
3453431	match	1
3453432	match	1
3453444	match	1
3453447	match	1
3453459	match	1
3453462	match	1
3453475	match	1
3453476	match	1
3453489	match	1
3453491	match	1
3453492	match	1
3453506	match	1
3453519	match	1
3453521	match	1
3453534	match	1
3453536	match	1
3453537	match	1
3473309	match	1
3473313	match	1
3473316	match	1
3473328	match	1
3473338	match	1
3473355	match	1
3473357	match	1
3473362	match	1
3473366	match	1
3473371	match	1
3473375	match	1
3473390	match	1
3473402	match	1
3473410	match	1
3473421	match	1
3473427	match	1
3485839	match	1
3485920	match	1
3488484	match	1
3488513	match	1
3491719	match	1
3492476	match	1
3492570	match	1
3493666	match	1
3493718	match	1
3498982	match	1
3499052	match	1
3499300	match	1
3499417	match	1
3499441	match	1
3499625	match	1
3499710	match	1
3499787	match	1
3499882	match	1
3499898	match	1
3499902	match	1
3500154	match	1
3500165	match	1
3500168	match	1
3500350	match	1
3500359	match	1
3500490	match	1
3500541	match	1
3500567	match	1
3500570	match	1
3500702	match	1
3500809	match	1
3500867	match	1
3500961	match	1
3503929	match	1
3503962	match	1
3504711	match	1
3508440	match	1
3508448	match	1
3508449	match	1
3508453	match	1
3508469	match	1
3524823	match	1
3524893	match	1
3524970	match	1
3525694	match	1
3525871	match	1
3525879	match	1
3525880	match	1
3525882	match	1
3525883	match	1
3526363	match	1
3533044	match	1
3533666	match	1
3533684	match	1
3534340	match	1
3534345	match	1
3534348	match	1
3534349	match	1
3534629	match	1
3534725	match	1
3534815	match	1
3538655	match	1
3538749	match	1
3538794	match	1
3548152	match	1
3548156	match	1
3548158	match	1
3548165	match	1
3548172	match	1
3556305	match	1
3556306	match	1
3556310	match	1
3556328	match	1
3556333	match	1
3558705	match	1
3558799	match	1
3559952	match	1
3559955	match	1
3559963	match	1
3559969	match	1
3571137	match	1
3571175	match	1
3572053	match	1
3572073	match	1
3582161	match	1
3582170	match	1
3586192	match	1
3586233	match	1
3586532	match	1
3586581	match	1
3588319	match	1
3588390	match	1
3590239	match	1
3590269	match	1
3590278	match	1
3605170	match	1
3605171	match	1
3605180	match	1
3612110	match	1
3612271	match	1
3629668	match	1
3629680	match	1
3640178	match	1
3640182	match	1
3640229	match	1
3641467	match	1
3641475	match	1
3641482	match	1
3641512	match	1
3641579	match	1
3641591	match	1
3642047	match	1
3644879	match	1
3644934	match	1
3646290	match	1
3646303	match	1
3646304	match	1
3646310	match	1
3646311	match	1
3646361	match	1
3664725	match	1
3664732	match	1
3670542	match	1
3670553	match	1
3684253	match	1
3684328	match	1
